gene	p_ebm	n_pep	abun	l2fc	color
Adss2	0.004829275444303557	6	414.8261570813	-0.2595204423002729	#FFCCCC
Aebp1	0.41249934063692867	4	240.65021338260001	0.03695600518849575	#C9C9C9
Aebp2	0.02688581368230866	5	375.5840230453	-0.186248920888313	#FFCCCC
Aen	0.10649736075800044	4	456.0359761391	-0.11653050565632658	#C9C9C9
Afap1	0.03335536992492072	4	168.9843164354	0.09219990370277328	#CCCCFF
Afap1l1	0.25233258591165847	2	67.2834527448	0.19251011617364855	#C9C9C9
Afdn	0.153297541089475	7	811.1888377828	-0.11982762010939273	#C9C9C9
Aff1	0.046913663997600184	5	457.9420181138	0.22203010705400472	#CCCCFF
Aff4	0.20693410914083052	5	603.6960573359	-0.0974489757559745	#C9C9C9
Afg1l	0.5727170921557047	6	618.6279037416	0.06581863781474394	#C9C9C9
Afg3l1	0.32084503134978304	6	832.1572505908	0.05427356829703538	#C9C9C9
Afg3l2	0.7859182073184718	5	1021.4971713871	0.0022029419997733534	#C9C9C9
Aftph	0.0029967689917868266	5	614.5302616894	-0.2829627741144619	#FFCCCC
Ag2	0.009258698226755013	3	199.3396379351	-0.30239011287854817	#FFCCCC
Aga	0.07162089236459708	5	731.2435386766	0.26247898474719894	#C9C9C9
Agap1	0.08220018733596118	8	1064.6689682101	-0.11613748498894721	#C9C9C9
Agap2	0.010368544104581814	4	363.3150343306	-0.23833554091238474	#FFCCCC
Agap3	0.004628028634650076	7	482.0044329154	-0.23016206588234434	#FFCCCC
Agfg1	0.31143756543958856	4	665.8352862928	-0.0696298294601537	#C9C9C9
Agfg2	0.005036299137158559	6	515.1972997342	-0.32607470109999004	#FFCCCC
Aggf1	0.11829331464623222	5	508.680338494	-0.17940013614162317	#C9C9C9
Agk	0.7362748087216902	7	1369.5232363941	0.07048577133033095	#C9C9C9
Agl	0.12971561898617281	4	181.2399365207	-0.1555876066431469	#C9C9C9
Ago1	0.007559270355750123	4	133.72862248500002	-0.21302061290099564	#FFCCCC
Ago2	0.04164757223181655	8	688.1039473348001	-0.19157503423007705	#FFCCCC
